p08d  249  2  0
1	20	50	2
2	80	50	2
1	63	4	0
2	28	23	0
3	72	66	0
4	87	10	0
5	42	4	0
6	22	50	0
7	4	21	0
8	64	54	0
9	23	58	0
10	79	2	0
11	79	69	0
12	34	16	0
13	93	34	0
14	10	11	0
15	83	59	0
16	79	72	0
17	53	95	0
18	38	54	0
19	81	61	0
20	84	57	0
21	69	6	0
22	23	29	0
23	9	24	0
24	11	28	0
25	63	37	0
26	37	22	0
27	27	91	0
28	64	60	0
29	18	71	0
30	17	38	0
31	96	63	0
32	55	67	0
33	82	76	0
34	23	5	0
35	32	27	0
36	22	92	0
37	86	32	0
38	64	39	0
39	89	46	0
40	27	25	0
41	55	27	0
42	58	88	0
43	40	23	0
44	97	50	0
45	10	6	0
46	12	62	0
47	78	42	0
48	8	38	0
49	97	52	0
50	95	84	0
51	3	71	0
52	67	53	0
53	27	63	0
54	12	43	0
55	45	93	0
56	86	27	0
57	50	19	0
58	89	85	0
59	30	63	0
60	60	16	0
61	75	53	0
62	76	52	0
63	2	33	0
64	3	91	0
65	86	81	0
66	31	7	0
67	86	92	0
68	10	48	0
69	8	75	0
70	75	14	0
71	47	54	0
72	27	85	0
73	42	22	0
74	53	72	0
75	21	31	0
76	97	64	0
77	44	51	0
78	13	23	0
79	34	58	0
80	24	23	0
81	8	62	0
82	23	88	0
83	84	8	0
84	24	66	0
85	22	14	0
86	91	56	0
87	47	77	0
88	79	20	0
89	11	43	0
90	42	46	0
91	71	66	0
92	96	11	0
93	40	34	0
94	84	25	0
95	20	45	0
96	42	28	0
97	25	90	0
98	44	84	0
99	54	6	0
100	97	82	0
101	95	90	0
102	83	17	0
103	48	22	0
104	40	7	0
105	38	96	0
106	27	77	0
107	45	42	0
108	93	97	0
109	55	70	0
110	16	30	0
111	94	57	0
112	54	73	0
113	7	58	0
114	50	83	0
115	17	94	0
116	9	19	0
117	59	66	0
118	24	13	0
119	87	25	0
120	59	61	0
121	42	58	0
122	52	91	0
123	21	70	0
124	24	39	0
125	66	30	0
126	32	74	0
127	8	45	0
128	97	97	0
129	9	22	0
130	27	91	0
131	86	86	0
132	37	17	0
133	82	69	0
134	60	96	0
135	64	2	0
136	80	30	0
137	65	92	0
138	14	13	0
139	12	55	0
140	28	60	0
141	70	21	0
142	62	27	0
143	48	88	0
144	83	10	0
145	42	28	0
146	2	76	0
147	63	27	0
148	73	54	0
149	43	2	0
150	9	86	0
151	88	54	0
152	82	57	0
153	16	14	0
154	31	88	0
155	78	84	0
156	88	22	0
157	25	11	0
158	76	86	0
159	41	61	0
160	16	91	0
161	85	95	0
162	79	86	0
163	4	72	0
164	33	91	0
165	79	84	0
166	79	27	0
167	77	12	0
168	85	84	0
169	23	80	0
170	46	31	0
171	78	23	0
172	4	20	0
173	33	84	0
174	94	28	0
175	63	40	0
176	96	53	0
177	92	13	0
178	95	19	0
179	94	27	0
180	12	43	0
181	71	32	0
182	60	51	0
183	38	57	0
184	26	70	0
185	2	90	0
186	53	71	0
187	73	66	0
188	36	8	0
189	65	33	0
190	32	83	0
191	71	30	0
192	31	41	0
193	40	30	0
194	14	42	0
195	92	67	0
196	88	61	0
197	30	54	0
198	2	29	0
199	43	57	0
200	64	46	0
201	44	22	0
202	47	88	0
203	78	18	0
204	10	51	0
205	62	34	0
206	80	74	0
207	66	23	0
208	21	4	0
209	25	47	0
210	83	8	0
211	41	62	0
212	20	68	0
213	49	25	0
214	64	2	0
215	74	75	0
216	12	42	0
217	18	93	0
218	51	6	0
219	25	83	0
220	45	78	0
221	66	96	0
222	59	93	0
223	87	60	0
224	71	50	0
225	81	54	0
226	88	73	0
227	47	26	0
228	25	63	0
229	75	52	0
230	62	28	0
231	9	29	0
232	28	32	0
233	53	15	0
234	24	68	0
235	69	8	0
236	41	54	0
237	41	21	0
238	42	88	0
239	58	68	0
240	84	75	0
241	38	2	0
242	35	74	0
243	83	93	0
244	42	73	0
245	54	59	0
246	23	23	0
247	43	4	0
248	34	67	0
249	40	17	0
