p01d  50  4  0
1	30	40	4
2	37	52	4
3	49	43	4
4	52	64	4
1	37	69	0
2	49	62	0
3	52	64	0
4	20	26	0
5	40	30	0
6	21	47	0
7	17	63	0
8	31	62	0
9	52	33	0
10	51	21	0
11	42	41	0
12	31	32	0
13	5	25	0
14	12	42	0
15	36	16	0
16	52	41	0
17	27	23	0
18	17	33	0
19	13	13	0
20	57	58	0
21	62	42	0
22	42	57	0
23	16	57	0
24	8	52	0
25	7	38	0
26	27	68	0
27	30	48	0
28	43	67	0
29	58	27	0
30	37	69	0
31	38	46	0
32	46	10	0
33	61	33	0
34	62	63	0
35	63	69	0
36	32	22	0
37	45	35	0
38	59	15	0
39	5	6	0
40	10	17	0
41	21	10	0
42	5	64	0
43	30	15	0
44	39	10	0
45	32	39	0
46	25	32	0
47	25	55	0
48	48	28	0
49	56	37	0
50	30	40	0
