p03d  75  5  0
1	40	40	3
2	40	60	3
3	60	40	3
4	60	60	3
5	50	50	3
1	25	85	0
2	22	75	0
3	22	85	0
4	20	80	0
5	45	68	0
6	52	70	0
7	53	52	0
8	47	80	0
9	37	77	0
10	22	85	0
11	20	82	0
12	5	35	0
13	12	22	0
14	28	55	0
15	34	30	0
16	37	47	0
17	52	26	0
18	62	24	0
19	79	30	0
20	80	50	0
21	82	30	0
22	75	55	0
23	65	55	0
24	48	25	0
25	28	10	0
26	18	5	0
27	17	20	0
28	13	30	0
29	52	70	0
30	55	75	0
31	60	52	0
32	70	65	0
33	72	72	0
34	62	75	0
35	32	72	0
36	27	72	0
37	52	42	0
38	42	35	0
39	32	42	0
40	22	42	0
41	12	42	0
42	10	55	0
43	12	62	0
44	2	45	0
45	2	55	0
46	12	65	0
47	15	75	0
48	22	70	0
49	30	63	0
50	37	63	0
51	42	60	0
52	48	65	0
53	55	60	0
54	65	60	0
55	65	75	0
56	68	75	0
57	72	62	0
58	75	65	0
59	72	55	0
60	80	65	0
61	25	28	0
62	32	20	0
63	38	12	0
64	45	12	0
65	55	15	0
66	62	15	0
67	72	18	0
68	80	22	0
69	80	38	0
70	75	42	0
71	72	45	0
72	65	45	0
73	55	38	0
74	45	38	0
75	35	38	0
