p17d  160  4  0
1	30	30	6
2	30	70	6
3	70	30	6
4	70	70	6
1	73	94	0
2	43	78	0
3	64	61	0
4	80	77	0
5	87	33	0
6	96	13	0
7	47	46	0
8	27	14	0
9	19	39	0
10	52	77	0
11	70	91	0
12	57	69	0
13	94	80	0
14	9	53	0
15	36	96	0
16	71	64	0
17	85	21	0
18	78	14	0
19	44	67	0
20	37	85	0
21	32	95	0
22	80	69	0
23	68	77	0
24	39	71	0
25	58	87	0
26	46	5	0
27	25	54	0
28	15	77	0
29	92	22	0
30	61	82	0
31	87	76	0
32	53	32	0
33	77	15	0
34	19	18	0
35	84	30	0
36	52	79	0
37	2	71	0
38	2	29	0
39	18	92	0
40	25	35	0
41	63	91	0
42	39	28	0
43	31	6	0
44	9	43	0
45	40	73	0
46	3	54	0
47	2	37	0
48	95	71	0
49	4	85	0
50	93	26	0
51	31	10	0
52	71	86	0
53	83	61	0
54	53	70	0
55	4	77	0
56	64	48	0
57	13	60	0
58	9	38	0
59	72	80	0
60	19	27	0
61	48	48	0
62	24	15	0
63	83	37	0
64	9	48	0
65	27	8	0
66	63	16	0
67	76	41	0
68	48	85	0
69	28	82	0
70	68	5	0
71	23	4	0
72	96	16	0
73	56	10	0
74	7	6	0
75	94	47	0
76	55	18	0
77	19	63	0
78	38	89	0
79	65	56	0
80	77	75	0
81	18	79	0
82	16	49	0
83	94	61	0
84	17	68	0
85	72	37	0
86	82	6	0
87	72	66	0
88	9	57	0
89	67	93	0
90	61	40	0
91	20	54	0
92	6	59	0
93	40	26	0
94	28	39	0
95	76	10	0
96	32	3	0
97	53	14	0
98	13	89	0
99	49	26	0
100	57	72	0
101	32	93	0
102	27	53	0
103	14	14	0
104	21	47	0
105	14	49	0
106	79	37	0
107	85	53	0
108	92	31	0
109	3	72	0
110	41	19	0
111	50	67	0
112	69	78	0
113	72	86	0
114	74	30	0
115	42	86	0
116	37	96	0
117	5	26	0
118	15	92	0
119	73	44	0
120	12	55	0
121	83	29	0
122	44	86	0
123	4	10	0
124	60	79	0
125	3	78	0
126	54	16	0
127	27	26	0
128	31	79	0
129	56	85	0
130	75	6	0
131	7	5	0
132	12	5	0
133	35	8	0
134	59	36	0
135	50	48	0
136	64	79	0
137	81	69	0
138	48	51	0
139	75	43	0
140	89	50	0
141	77	94	0
142	40	71	0
143	82	78	0
144	44	9	0
145	65	53	0
146	15	95	0
147	47	68	0
148	89	33	0
149	50	59	0
150	79	14	0
151	80	50	0
152	3	8	0
153	77	17	0
154	12	60	0
155	17	69	0
156	54	18	0
157	71	11	0
158	53	17	0
159	19	64	0
160	82	66	0
