p13d  80  2  0
1	30	30	2
2	50	50	2
1	7	10	0
2	41	12	0
3	88	5	0
4	53	33	0
5	83	17	0
6	34	34	0
7	25	2	0
8	43	10	0
9	59	8	0
10	32	45	0
11	88	10	0
12	15	77	0
13	4	89	0
14	57	27	0
15	82	75	0
16	34	78	0
17	21	60	0
18	52	79	0
19	32	40	0
20	75	51	0
21	67	63	0
22	65	87	0
23	48	66	0
24	37	5	0
25	74	19	0
26	80	89	0
27	65	18	0
28	34	39	0
29	9	45	0
30	57	34	0
31	20	10	0
32	62	3	0
33	35	23	0
34	53	71	0
35	89	63	0
36	97	94	0
37	62	24	0
38	48	19	0
39	97	44	0
40	74	6	0
41	14	20	0
42	26	35	0
43	28	43	0
44	42	12	0
45	8	36	0
46	10	43	0
47	2	53	0
48	9	68	0
49	40	96	0
50	27	47	0
51	74	34	0
52	35	63	0
53	95	86	0
54	42	70	0
55	67	37	0
56	24	9	0
57	86	7	0
58	51	53	0
59	16	64	0
60	89	76	0
61	39	14	0
62	95	51	0
63	62	79	0
64	39	7	0
65	15	66	0
66	35	85	0
67	73	96	0
68	66	31	0
69	77	4	0
70	52	85	0
71	51	15	0
72	50	54	0
73	37	87	0
74	34	28	0
75	50	21	0
76	32	40	0
77	92	9	0
78	20	21	0
79	97	87	0
80	20	56	0
